,semantic dissimilarity,generation number
780,0.3529654992051215,0.0
781,0.46700182006830765,1.0
782,0.37485957363563055,2.0
783,0.38853871565967346,3.0
784,0.3990997963874951,4.0
785,0.4162382735293931,5.0
786,0.32587600720233445,0.0
787,0.2764936908458922,1.0
788,0.32953666198912934,2.0
789,0.3805094546261288,3.0
790,0.3664112172913731,4.0
791,0.3366825176728807,5.0
792,0.4065813702370004,0.0
793,0.40590532523187894,1.0
794,0.34324513166893955,2.0
795,0.3526775536082221,3.0
796,0.2812233906335538,4.0
797,0.407538509482687,5.0
798,0.3797581804801628,0.0
799,0.3957932647137462,1.0
800,0.4288984335552318,2.0
801,0.30190757607108576,3.0
802,0.3313473459530547,4.0
803,0.37125406602560124,5.0
804,0.3662327009089871,0.0
805,0.4346083782022593,1.0
806,0.37583273162813535,2.0
807,0.30571725094327934,3.0
808,0.47414971960756397,4.0
809,0.3284779511918848,5.0
810,0.36551314385423733,0.0
811,0.3468882540939667,1.0
812,0.38407419143531296,2.0
813,0.3175348421413984,3.0
814,0.3381796061791033,4.0
815,0.36792004144342505,5.0
816,0.3661277452673227,0.0
817,0.3108248803652058,1.0
818,0.39372354815004484,2.0
819,0.4053156525533627,3.0
820,0.40935513782754723,4.0
821,0.3980295876338907,5.0
822,0.36235796347168236,0.0
823,0.334080847634833,1.0
824,0.3725737230489448,2.0
825,0.33088227796930947,3.0
826,0.3396737010805877,4.0
827,0.2822470767004094,5.0
828,0.4444142495034673,0.0
829,0.38568038788739334,1.0
830,0.4564637705417008,2.0
831,0.3463821296543304,3.0
832,0.3094783530114873,4.0
833,0.36630202770171627,5.0
834,0.3264804795791021,0.0
835,0.36112196757553944,1.0
836,0.3041196395566476,2.0
837,0.3964774243348735,3.0
838,0.3686351190041562,4.0
839,0.32398325188822125,5.0
840,0.3804065921349316,0.0
841,0.3741056298082088,1.0
842,0.36087229980543145,2.0
843,0.36764151888934066,3.0
844,0.3148890538649824,4.0
845,0.35732455823504655,5.0
846,0.33962456499481103,0.0
847,0.3889989225065957,1.0
848,0.3569191774027267,2.0
849,0.4295291103451941,3.0
850,0.34305874510636797,4.0
851,0.4112278197078879,5.0
852,0.38598939930175596,0.0
853,0.34749824241920985,1.0
854,0.3225866462668763,2.0
855,0.4275074616942923,3.0
856,0.359196731988218,4.0
857,0.39695849410469414,5.0
858,0.31301073411615765,0.0
859,0.39342284292274504,1.0
860,0.44883150779562736,2.0
861,0.3159699565775962,3.0
862,0.3506824657628001,4.0
863,0.3504828387175698,5.0
864,0.33802878738689823,0.0
865,0.3785084749745692,1.0
866,0.41784845893479977,2.0
867,0.3289773103001256,3.0
868,0.32605165910522016,4.0
869,0.4549235079176268,5.0
870,0.5218916062857286,0.0
871,0.361570184172138,1.0
872,0.34387550727731364,2.0
873,0.361034449953537,3.0
874,0.34609017863428043,4.0
875,0.6174374643412666,5.0
876,0.41676456982805293,0.0
877,0.41281282974581934,1.0
878,0.3767171953120924,2.0
879,0.3263053793242314,3.0
880,0.3699705723955505,4.0
881,0.3829624352714746,5.0
882,0.31649766916249145,0.0
883,0.3044852268736008,1.0
884,0.3984466764034454,2.0
885,0.3351799240174292,3.0
886,0.39751374968971503,4.0
887,0.36043765981337167,5.0
888,0.3418195615907589,0.0
889,0.45258264046430824,1.0
890,0.4123156994149134,2.0
891,0.3630544799442732,3.0
892,0.4799903803120611,4.0
893,0.37998678776289163,5.0
894,0.37339599167052406,0.0
895,0.3745150060812656,1.0
896,0.4744682798960617,2.0
897,0.3449687799379361,3.0
898,0.3712502747580856,4.0
899,0.3723305445007023,5.0
900,0.3658650132098618,0.0
901,0.33009404645936913,1.0
902,0.32543555668844915,2.0
903,0.3677729795422265,3.0
904,0.3057632095150866,4.0
905,0.3555894266636314,5.0
906,0.4304344122465358,0.0
907,0.4261871394519346,1.0
908,0.3626503553083913,2.0
909,0.4088524996480317,3.0
910,0.39525609362600894,4.0
911,0.3993891454668151,5.0
912,0.39227289619003886,0.0
913,0.35589904910983444,1.0
914,0.3043031151211066,2.0
915,0.5637187825174383,3.0
916,0.3422040373998135,4.0
917,0.34405220103897494,5.0
918,0.3306522338605786,0.0
919,0.43866881840451794,1.0
920,0.40413425927643093,2.0
921,0.32589408700044126,3.0
922,0.40509991486013425,4.0
923,0.4003284521983232,5.0
924,0.3658345629269056,0.0
925,0.35272587654947135,1.0
926,0.31301796623781963,2.0
927,0.4237662896598378,3.0
928,0.38599067981080604,4.0
929,0.4819025207447337,5.0
930,0.44948856793522546,0.0
931,0.41425646909767827,1.0
932,0.40604636733762134,2.0
933,0.32549162673399284,3.0
