,exploration,generation number
445,56.25853213984901,6.0
446,54.498954571804326,7.0
447,61.051474807216785,8.0
448,56.934288287125526,1.0
449,54.611772590395454,2.0
450,54.172712795468975,3.0
451,59.09937157464442,4.0
452,51.0467528499816,5.0
453,61.065643461500734,6.0
454,49.398595379104606,7.0
455,60.80321858187621,8.0
456,57.94458024490892,1.0
457,61.78559147001906,2.0
458,63.5615244740823,3.0
459,57.60607382198427,4.0
460,56.335567375573774,5.0
461,58.749973904189105,6.0
462,58.32816724683532,7.0
463,65.23664958878771,8.0
464,45.19034129536047,1.0
465,43.065230523706774,2.0
466,45.92087928307727,3.0
467,42.83711168155795,4.0
468,43.44452812520494,5.0
469,47.421006206283636,6.0
470,47.972920301194456,7.0
471,45.510211211266366,8.0
472,62.44625454727103,1.0
473,64.1608539147398,2.0
474,57.39071197980908,3.0
475,61.07616666468733,4.0
476,54.8086770302544,5.0
477,53.856184054449045,6.0
478,60.660220221890064,7.0
479,56.194329960267225,8.0
480,45.009192246346274,1.0
481,40.586579354047686,2.0
482,42.48179378229984,3.0
483,37.980219445844185,4.0
484,39.506044486857604,5.0
485,45.33858164538516,6.0
486,44.819640019343744,7.0
487,43.51440251703773,8.0
488,59.92725241371357,1.0
489,55.51130764389011,2.0
490,62.1318497500495,3.0
491,64.22504486552826,4.0
492,55.15666417752584,5.0
493,64.76960589746358,6.0
494,28.1554593440476,7.0
495,65.68214040829889,8.0
496,51.80501432137934,1.0
497,53.16607355374089,2.0
498,50.19263004136647,3.0
499,44.61065886936358,4.0
500,57.84035984532953,5.0
501,58.33313217676264,6.0
502,49.74777745380714,7.0
503,50.40960742272037,8.0
504,59.33796342838254,1.0
505,54.799678890032425,2.0
506,62.867099931255574,3.0
507,58.838880401006534,4.0
508,65.93729342611924,5.0
509,31.418149361869972,6.0
510,62.2085685504683,7.0
511,46.026186191780795,8.0
512,52.21815918231616,1.0
513,61.307973548973415,2.0
514,54.34407578665133,3.0
515,57.79402070055903,4.0
516,59.90471297944099,5.0
517,55.20991397628037,6.0
518,52.29139991856396,7.0
519,56.58056375008291,8.0
520,22.60293279953829,1.0
521,46.9831976072821,2.0
522,46.94897391507095,3.0
523,45.57529371539599,4.0
524,45.883298362731885,5.0
525,45.91365219037374,6.0
526,48.87279864230862,7.0
527,48.853182647248694,8.0
528,58.65558260875359,1.0
529,58.36032844904694,2.0
530,61.42594200742847,3.0
531,59.09007059296765,4.0
532,59.34761712871574,5.0
533,56.15696995801004,6.0
534,58.20889144777023,7.0
535,62.42219506048893,8.0
536,54.67638161449155,1.0
537,52.67865563381559,2.0
538,55.57067503729413,3.0
539,55.56618394288739,4.0
540,54.03573978657857,5.0
541,56.6616831124347,6.0
542,54.800801437206495,7.0
543,56.885463804207546,8.0
544,47.86655389888931,1.0
545,46.813787348325064,2.0
546,52.993977672207976,3.0
547,48.477301485999824,4.0
548,48.68126513873877,5.0
549,50.065797048219736,6.0
550,47.08411837132838,7.0
551,48.32488416144761,8.0
552,54.834615726041534,1.0
553,53.991092159442864,2.0
554,56.046904662533706,3.0
555,48.96917563015467,4.0
556,56.24110504593926,5.0
557,59.510612078158786,6.0
558,54.414248645652414,7.0
559,50.54539831939563,8.0
560,58.72795982218984,1.0
561,60.08827150935781,2.0
562,61.59852583263347,3.0
563,54.955717003553715,4.0
564,59.42127866605289,5.0
565,58.61595531526159,6.0
566,52.340776097499884,7.0
567,60.82162180490349,8.0
568,26.64756034362542,1.0
569,61.85607674319368,2.0
570,33.75643574500863,3.0
571,24.713980023432832,4.0
572,63.446083159936954,5.0
573,55.5050953600774,6.0
574,59.36399487673356,7.0
575,30.633204246294774,8.0
576,59.00957829206422,1.0
577,56.668849179184804,2.0
578,53.49576549737907,3.0
579,60.17890229334864,4.0
580,58.26719833050062,5.0
581,59.59156763858178,6.0
582,55.5533347140145,7.0
583,60.864450246436164,8.0
584,48.112741197836314,1.0
585,50.885108544324424,2.0
586,51.42204352639257,3.0
587,50.681726051364556,4.0
588,43.67387920637168,5.0
589,49.40073426477278,6.0
590,50.01953037990952,7.0
591,52.92736843806142,8.0
592,52.82869505038536,1.0
593,55.91552826780567,2.0
594,54.78055344250654,3.0
595,52.62233041259802,4.0
596,54.077227118467434,5.0
597,51.33517492410427,6.0
598,52.42151669501738,7.0
599,52.88100072029708,8.0
600,40.89515497118803,1.0
601,46.32936424310918,2.0
602,45.90399440253695,3.0
603,51.56356540181507,4.0
604,44.13418813024516,5.0
605,43.08267499792724,6.0
606,49.72781241501073,7.0
607,41.637245236372316,8.0
608,59.751565345172914,1.0
609,55.82290564696576,2.0
610,63.09473049035926,3.0
611,58.06902436267663,4.0
612,60.302263683631224,5.0
613,60.61643680266957,6.0
614,54.37813377052391,7.0
615,61.50081121594498,8.0
616,61.117773934906154,1.0
617,28.87783564149539,2.0
618,59.88387407090502,3.0
619,62.36984688643573,4.0
620,59.18337248855652,5.0
621,61.6864775197862,6.0
622,56.17041954687967,7.0
623,64.62734674558004,8.0
624,59.99013094051046,1.0
625,52.80251893159292,2.0
626,49.894854872294246,3.0
627,51.92915136200316,4.0
628,55.00454963335557,5.0
629,59.848665723569795,6.0
630,49.772771973099,7.0
631,55.316896942377994,8.0
632,59.6527263655267,1.0
633,54.38128422885855,2.0
634,58.82738612008609,3.0
635,54.93700654121237,4.0
636,56.11988219194067,5.0
637,60.49482201470592,6.0
638,56.34028978950212,7.0
639,53.49790643254007,8.0
640,50.64345741797237,1.0
641,55.58660132658011,2.0
642,54.60552651878452,3.0
643,48.4213380807501,4.0
644,51.8825832226811,5.0
645,58.94551611336319,6.0
646,50.22119610464583,7.0
647,53.841667196409304,8.0
648,57.39991844574362,1.0
649,58.14102167814299,2.0
650,55.88431757468497,3.0
651,61.61956258420477,4.0
652,53.35244041732975,5.0
653,55.98237118222639,6.0
654,59.457814835221946,7.0
655,56.95896372131155,8.0
656,57.4743578740436,1.0
657,50.27152219096489,2.0
658,58.797714102798466,3.0
659,57.41870527145312,4.0
660,55.98193333455956,5.0
661,51.60199746922488,6.0
662,50.589204332034626,7.0
663,51.20646006671837,8.0
664,61.840993699460874,1.0
665,62.88828945721318,2.0
666,59.25527571347598,3.0
667,58.24032390175692,4.0
668,65.01948332232226,5.0
669,62.74140902682261,6.0
670,62.25245910429193,7.0
671,53.21541135591262,8.0
672,51.787734605443816,1.0
673,52.13135821007709,2.0
674,56.369032819090876,3.0
675,52.36827664460799,4.0
676,49.662498801436165,5.0
677,56.67525684013007,6.0
678,55.976761092716615,7.0
679,57.01824961459648,8.0
680,51.36990691186863,1.0
681,51.52910980177389,2.0
682,57.99945309293154,3.0
683,51.23400154574192,4.0
684,53.10869321598382,5.0
685,49.92291642642287,6.0
686,61.19538358106658,7.0
687,57.48670900052201,8.0
688,55.56007887794366,1.0
689,56.05403677351432,2.0
690,61.569969064033245,3.0
691,61.569647464737685,4.0
692,56.80045093916503,5.0
693,51.99674229493611,6.0
694,59.193295422616345,7.0
695,55.57896664954692,8.0
696,61.30947380435851,1.0
697,60.21479836095614,2.0
698,59.45040260288973,3.0
699,62.43365329803518,4.0
700,59.661904700228504,5.0
701,59.76966500316423,6.0
702,60.565039733920045,7.0
703,61.7770063960628,8.0
704,55.62370687919603,1.0
705,62.768343765333825,2.0
706,59.79221007714601,3.0
707,58.342890711670506,4.0
708,61.83684638303054,5.0
709,58.49766985924856,6.0
710,53.14052887818186,7.0
711,58.08699997799866,8.0
712,38.29704168693672,1.0
713,48.845637611183854,2.0
714,51.09373290577932,3.0
715,49.132332163921326,4.0
716,44.86599127155652,5.0
717,49.88980098490596,6.0
718,44.502150300783455,7.0
719,47.16409729894866,8.0
720,51.08107761817659,1.0
721,55.43640637139838,2.0
722,56.27831243410162,3.0
723,60.28715689702267,4.0
724,63.862508415361674,5.0
725,63.88238340302425,6.0
726,58.17461740642854,7.0
727,62.67328042016851,8.0
728,61.62871319514706,1.0
729,57.26486195089632,2.0
730,50.687067663235084,3.0
731,57.36180309825576,4.0
732,55.04938026747533,5.0
733,58.723449771622114,6.0
734,60.44088381298579,7.0
735,21.526549858250974,8.0
736,57.9750267095547,1.0
737,54.11173388476529,2.0
738,48.2145683617689,3.0
739,52.28141820252657,4.0
740,57.67642501727445,5.0
741,50.38465379866922,6.0
742,56.558102845303466,7.0
743,62.0193522913394,8.0
744,62.37252298781811,1.0
745,62.88210763869756,2.0
746,29.82356041918732,3.0
747,53.08648465054509,4.0
748,58.2883131080187,5.0
749,10.534522498409887,6.0
750,9.875147703901236,7.0
751,10.046450885908666,8.0
752,61.5445682374985,1.0
753,58.38308406206047,2.0
754,61.279969273344456,3.0
755,54.73264497723366,4.0
756,53.21479807855712,5.0
757,59.96364277806319,6.0
758,57.98221227695437,7.0
759,58.24580086724734,8.0
760,45.85077917208074,1.0
761,44.70653068834224,2.0
762,47.5209788733392,3.0
763,46.803198848749105,4.0
764,44.67251522091932,5.0
765,44.745616391668506,6.0
766,46.24559779985428,7.0
767,44.84589468675439,8.0
768,59.30334524731698,1.0
769,63.948149924016256,2.0
770,62.506226584970136,3.0
771,63.98917793863272,4.0
772,59.333645930071405,5.0
773,58.27320273614101,6.0
774,63.036574147203105,7.0
775,60.14371780600493,8.0
776,52.588310648923596,1.0
777,44.185835465780855,2.0
778,54.233237976263055,3.0
779,47.875128717249396,4.0
780,46.840319722922985,5.0
781,39.66859985359214,6.0
782,47.211038978062376,7.0
783,46.27665308797292,8.0
784,54.65259603297465,1.0
785,54.53842758669866,2.0
786,54.65152246285207,3.0
787,57.90075146410841,4.0
788,54.80379626755895,5.0
789,57.63982473441001,6.0
790,60.85265410985666,7.0
791,59.32433062561649,8.0
792,62.78941290107056,1.0
793,56.93943495557892,2.0
794,52.61843714819486,3.0
795,53.98415075172473,4.0
796,62.07271989686624,5.0
797,60.209228998891845,6.0
798,57.22927916097311,7.0
799,61.90754055435969,8.0
800,43.01637491529593,1.0
801,44.562731669687786,2.0
802,39.941205495246145,3.0
803,39.42737219607215,4.0
804,42.136330877520535,5.0
805,39.68077408911504,6.0
806,44.12137732773849,7.0
807,44.53335872543156,8.0
808,57.83755901867725,1.0
809,47.18943906240159,2.0
810,58.47391792119788,3.0
811,50.80799703802138,4.0
812,54.63356362960831,5.0
813,50.64254627098843,6.0
814,44.86686004102861,7.0
815,52.12041536602736,8.0
